5,9,3,8,13,17,21,16,12,6,2
5,9,3,8,13,17,21,16,12,6,12
5,9,3,8,13,17,21,16,12,8,2
5,9,3,8,13,17,21,16,12,8,4
5,9,3,8,13,17,21,16,12,8,12
5,9,3,8,13,17,21,16,12,8,14
5,9,3,8,13,17,21,16,12,16,12
5,9,3,8,13,17,21,16,12,16,22
5,9,3,8,13,17,21,16,12,18,12
5,9,3,8,13,17,21,16,12,18,14
5,9,3,8,13,17,21,16,12,18,22
5,9,3,8,13,17,21,16,12,18,24
5,9,3,8,13,17,21,16,22,16,12
5,9,3,8,13,17,21,16,22,16,22
5,9,3,8,13,17,21,16,22,18,12
5,9,3,8,13,17,21,16,22,18,14
5,9,3,8,13,17,21,16,22,18,22
5,9,3,8,13,17,21,16,22,18,24
5,9,3,8,13,17,21,22,16,12,6
5,9,3,8,13,17,21,22,16,12,8
5,9,3,8,13,17,21,22,16,12,16
5,9,3,8,13,17,21,22,16,12,18
5,9,3,8,13,17,21,22,16,22,16
5,9,3,8,13,17,21,22,16,22,18
5,9,3,8,13,17,21,22,18,12,6
5,9,3,8,13,17,21,22,18,12,8
5,9,3,8,13,17,21,22,18,12,16
5,9,3,8,13,17,21,22,18,12,18
5,9,3,8,13,17,21,22,18,14,8
5,9,3,8,13,17,21,22,18,14,10
5,9,3,8,13,17,21,22,18,14,18
5,9,3,8,13,17,21,22,18,14,20
5,9,3,8,13,17,21,22,18,22,16
5,9,3,8,13,17,21,22,18,22,18
5,9,3,8,13,17,21,22,18,24,18
5,9,3,8,13,17,21,22,18,24,20
5,9,13,8,13,17,21,16,12,6,2
5,9,13,8,13,17,21,16,12,6,12
5,9,13,8,13,17,21,16,12,8,2
5,9,13,8,13,17,21,16,12,8,4
5,9,13,8,13,17,21,16,12,8,12
5,9,13,8,13,17,21,16,12,8,14
5,9,13,8,13,17,21,16,12,16,12
5,9,13,8,13,17,21,16,12,16,22
5,9,13,8,13,17,21,16,12,18,12
5,9,13,8,13,17,21,16,12,18,14
5,9,13,8,13,17,21,16,12,18,22
5,9,13,8,13,17,21,16,12,18,24
5,9,13,8,13,17,21,16,22,16,12
5,9,13,8,13,17,21,16,22,16,22
5,9,13,8,13,17,21,16,22,18,12
5,9,13,8,13,17,21,16,22,18,14
5,9,13,8,13,17,21,16,22,18,22
5,9,13,8,13,17,21,16,22,18,24
5,9,13,8,13,17,21,22,16,12,6
5,9,13,8,13,17,21,22,16,12,8
5,9,13,8,13,17,21,22,16,12,16
5,9,13,8,13,17,21,22,16,12,18
5,9,13,8,13,17,21,22,16,22,16
5,9,13,8,13,17,21,22,16,22,18
5,9,13,8,13,17,21,22,18,12,6
5,9,13,8,13,17,21,22,18,12,8
5,9,13,8,13,17,21,22,18,12,16
5,9,13,8,13,17,21,22,18,12,18
5,9,13,8,13,17,21,22,18,14,8
5,9,13,8,13,17,21,22,18,14,10
5,9,13,8,13,17,21,22,18,14,18
5,9,13,8,13,17,21,22,18,14,20
5,9,13,8,13,17,21,22,18,22,16
5,9,13,8,13,17,21,22,18,22,18
5,9,13,8,13,17,21,22,18,24,18
5,9,13,8,13,17,21,22,18,24,20
5,9,13,12,11,17,21,16,12,6,2
5,9,13,12,11,17,21,16,12,6,12
5,9,13,12,11,17,21,16,12,8,2
5,9,13,12,11,17,21,16,12,8,4
5,9,13,12,11,17,21,16,12,8,12
5,9,13,12,11,17,21,16,12,8,14
5,9,13,12,11,17,21,16,12,16,12
5,9,13,12,11,17,21,16,12,16,22
5,9,13,12,11,17,21,16,12,18,12
5,9,13,12,11,17,21,16,12,18,14
5,9,13,12,11,17,21,16,12,18,22
5,9,13,12,11,17,21,16,12,18,24
5,9,13,12,11,17,21,16,22,16,12
5,9,13,12,11,17,21,16,22,16,22
5,9,13,12,11,17,21,16,22,18,12
5,9,13,12,11,17,21,16,22,18,14
5,9,13,12,11,17,21,16,22,18,22
5,9,13,12,11,17,21,16,22,18,24
5,9,13,12,11,17,21,22,16,12,6
5,9,13,12,11,17,21,22,16,12,8
5,9,13,12,11,17,21,22,16,12,16
5,9,13,12,11,17,21,22,16,12,18
5,9,13,12,11,17,21,22,16,22,16
5,9,13,12,11,17,21,22,16,22,18
5,9,13,12,11,17,21,22,18,12,6
5,9,13,12,11,17,21,22,18,12,8
5,9,13,12,11,17,21,22,18,12,16
5,9,13,12,11,17,21,22,18,12,18
5,9,13,12,11,17,21,22,18,14,8
5,9,13,12,11,17,21,22,18,14,10
5,9,13,12,11,17,21,22,18,14,18
5,9,13,12,11,17,21,22,18,14,20
5,9,13,12,11,17,21,22,18,22,16
5,9,13,12,11,17,21,22,18,22,18
5,9,13,12,11,17,21,22,18,24,18
5,9,13,12,11,17,21,22,18,24,20
5,9,13,12,13,17,21,16,12,6,2
